Date,Year,Month,Day,Weekday,Week_Number,Label,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2014-10-13,2014,10,13,Monday,41,undefined,2014-41,70.59,71.21,69.64,69.78,6039500,67.56,-0.010212637,71.15714286,72.8806
2014-10-14,2014,10,14,Tuesday,41,undefined,2014-41,70.04,71.67,70,71,8181000,68.74,0.017483419,70.74642857,72.7922
2014-10-15,2014,10,15,Wednesday,41,undefined,2014-41,69.96,71.73,69.66,71.3,11596100,69.03,0.004225215,70.51785714,72.7188
2014-10-16,2014,10,16,Thursday,41,undefined,2014-41,70.08,71.49,69.85,70.86,9418000,68.6,-0.006171233,70.235,72.6338
2014-10-17,2014,10,17,Friday,41,undefined,2014-41,71.7,72.16,70.86,71.56,5888500,69.28,0.009878725,70.03785714,72.5874
2014-10-20,2014,10,20,Monday,42,undefined,2014-42,71.21,72.06,71.14,72.04,3281600,69.75,0.006707795,69.91571429,72.529
2014-10-21,2014,10,21,Tuesday,42,undefined,2014-42,72.87,74.28,72.55,74.16,4556400,71.8,0.029428253,69.98142857,72.5028
2014-10-22,2014,10,22,Wednesday,42,undefined,2014-42,74.11,74.36,73.18,73.22,4155400,70.89,-0.012675657,69.975,72.4584
2014-10-23,2014,10,23,Thursday,42,undefined,2014-42,74.1,74.66,73.77,74.09,3604100,71.73,0.011882027,69.96571429,72.4178
2014-10-24,2014,10,24,Friday,42,undefined,2014-42,73.84,74.08,73.39,74,3374400,71.64,-0.001214657,69.93785714,72.3802
2014-10-27,2014,10,27,Monday,43,undefined,2014-43,74,74.53,73.76,74.11,3402600,71.75,0.001486517,70.01857143,72.361
2014-10-28,2014,10,28,Tuesday,43,undefined,2014-43,74.54,76.01,74.47,76,4992800,73.58,0.02550283,70.15285714,72.3482
2014-10-29,2014,10,29,Wednesday,43,undefined,2014-43,76.19,76.97,75.58,75.99,6213500,73.57,-0.000131789,70.44071429,72.3424
2014-10-30,2014,10,30,Thursday,43,undefined,2014-43,78.35,83.22,78.3,83.13,16292400,80.48,0.093959878,71.31428571,72.475
2014-10-31,2014,10,31,Friday,43,undefined,2014-43,83.21,84.83,83.2,83.75,11664600,81.08,0.007458064,72.28,72.608
2014-11-03,2014,11,3,Monday,44,undefined,2014-44,83.82,84.35,83.82,84.13,6661300,81.45,0.004537217,73.18785714,72.7584
2014-11-04,2014,11,4,Tuesday,44,undefined,2014-44,83.86,84.21,82.7,83.99,5977100,81.31,-0.001664032,74.065,72.9068
2014-11-05,2014,11,5,Wednesday,44,undefined,2014-44,84.5,86.4,84.38,85.99,7999000,83.25,0.02381228,75.11142857,73.083
2014-11-06,2014,11,6,Thursday,44,undefined,2014-44,86,86.38,85.49,85.75,5147900,83.02,-0.002790896,76.09285714,73.2616
2014-11-07,2014,11,7,Friday,44,undefined,2014-44,85.94,85.94,84.59,84.8,4926000,82.1,-0.01107885,76.975,73.431
2014-11-10,2014,11,10,Monday,45,undefined,2014-45,84.72,85.11,84.21,84.85,4526100,82.15,0.000589913,77.71428571,73.6082
2014-11-11,2014,11,11,Tuesday,45,undefined,2014-45,84.98,85.12,84.25,84.59,2679900,81.9,-0.003064478,78.50071429,73.785
2014-11-12,2014,11,12,Wednesday,45,undefined,2014-45,83.76,84.68,83.33,84.35,3121300,81.66,-0.00283718,79.21,73.95
2014-11-13,2014,11,13,Thursday,45,undefined,2014-45,84.54,84.74,83.75,84.2,3096500,81.52,-0.001778154,79.91571429,74.1036
2014-11-14,2014,11,14,Friday,45,undefined,2014-45,84.32,84.34,83.64,84.05,2224200,81.37,-0.001781509,80.60285714,74.245
2014-11-17,2014,11,17,Monday,46,undefined,2014-46,83.8,84.26,83.17,83.2,3368500,80.55,-0.010113045,81.10071429,74.3822
2014-11-18,2014,11,18,Tuesday,46,undefined,2014-46,83.25,84.24,83.18,83.9,3142700,81.23,0.008413537,81.64785714,74.536
2014-11-19,2014,11,19,Wednesday,46,undefined,2014-46,83.7,84.49,83.41,84.28,2501100,81.6,0.004529011,81.72785714,74.686
2014-11-20,2014,11,20,Thursday,46,undefined,2014-46,83.5,84.85,83.29,84.6,3452200,81.91,0.003796945,81.78714286,74.8622
2014-11-21,2014,11,21,Friday,46,undefined,2014-46,85.74,85.88,84.21,84.72,4969500,82.02,0.001418469,81.82785714,75.0434
2014-11-24,2014,11,24,Monday,47,undefined,2014-47,84.82,85.19,84.65,84.99,5150400,82.28,0.003186847,81.89714286,75.2342
2014-11-25,2014,11,25,Tuesday,47,undefined,2014-47,85.1,86.74,85.08,86.34,5623400,83.59,0.015884268,81.92142857,75.4252
2014-11-26,2014,11,26,Wednesday,47,undefined,2014-47,86.26,86.9,85.96,86.56,3327600,83.8,0.002548026,81.97714286,75.6276
2014-11-28,2014,11,28,Friday,47,undefined,2014-47,87,87.89,86.68,87.29,2452800,84.51,0.008433629,82.14928571,75.8136
2014-12-01,2014,12,1,Monday,48,undefined,2014-48,86.56,88.16,86.35,87.46,4989800,84.67,0.0019473,82.32928571,76.0128
2014-12-02,2014,12,2,Tuesday,48,undefined,2014-48,87.91,87.95,86.54,87.69,5458300,84.9,0.002630008,82.54357143,76.2382
2014-12-03,2014,12,3,Wednesday,48,undefined,2014-48,88.21,89.24,87.68,88.32,6085400,85.51,0.007184365,82.81857143,76.4884
2014-12-04,2014,12,4,Thursday,48,undefined,2014-48,88.38,89.44,88.14,88.77,3527900,85.94,0.005094944,83.13428571,76.7174
2014-12-05,2014,12,5,Friday,48,undefined,2014-48,89.87,89.87,88.85,89.08,3739900,86.24,0.003492153,83.48214286,76.9976
2014-12-08,2014,12,8,Monday,49,undefined,2014-49,89.04,89.56,87.88,88.04,4473300,85.24,-0.011674695,83.81714286,77.2512
2014-12-09,2014,12,9,Tuesday,49,undefined,2014-49,86.57,88.05,86.4,87.84,3732400,85.04,-0.00227192,84.08928571,77.5112
2014-12-10,2014,12,10,Wednesday,49,undefined,2014-49,87.53,88.03,86.21,86.33,3277400,83.58,-0.017190249,84.23071429,77.7536
2014-12-11,2014,12,11,Thursday,49,undefined,2014-49,86.76,88.18,86.75,87.69,4078500,84.9,0.015753642,84.44428571,78.034
2014-12-12,2014,12,12,Friday,49,undefined,2014-49,86.57,87.32,84.11,84.13,6644500,81.45,-0.040597751,84.40357143,78.2434
2014-12-15,2014,12,15,Monday,50,undefined,2014-50,85.14,85.29,83.54,84.61,4921600,81.92,0.005705572,84.37785714,78.4446
2014-12-16,2014,12,16,Tuesday,50,undefined,2014-50,83.72,84.97,82.05,82.64,6970300,80.01,-0.023283307,84.12214286,78.6042
2014-12-17,2014,12,17,Wednesday,50,undefined,2014-50,82.79,84.87,82.4,84.73,6443700,82.03,0.025290262,83.99571429,78.8324
2014-12-18,2014,12,18,Thursday,50,undefined,2014-50,86.12,86.92,85.4,86.92,6442100,84.15,0.025846871,83.97,79.0814
2014-12-19,2014,12,19,Friday,50,undefined,2014-50,86.98,87.29,86.14,86.44,6262000,83.69,-0.005522251,83.9,79.3644
2014-12-22,2014,12,22,Monday,51,undefined,2014-51,86.75,86.97,86.21,86.83,2561600,84.06,0.004511983,83.84,79.6806
2014-12-23,2014,12,23,Tuesday,51,undefined,2014-51,87.46,87.85,86.75,87.63,2749700,84.84,0.009213319,83.79214286,80.0262
2014-12-24,2014,12,24,Wednesday,51,undefined,2014-51,87.7,88.3,87.53,87.77,1219500,84.97,0.001597479,83.72285714,80.3508
2014-12-26,2014,12,26,Friday,51,undefined,2014-51,87.9,88.07,87.52,87.77,1508400,84.97,0,83.63214286,80.6696
2014-12-29,2014,12,29,Monday,52,undefined,2014-52,87.64,88.49,87.5,87.68,2376100,84.89,-0.001025338,83.60714286,80.9954
2014-12-30,2014,12,30,Tuesday,52,undefined,2014-52,87.35,87.75,86.51,86.97,2493300,84.2,-0.008097612,83.54714286,81.2938
2014-12-31,2014,12,31,Wednesday,52,undefined,2014-52,87.18,87.54,86.16,86.16,2811100,83.42,-0.009313383,83.53571429,81.5672
2015-01-02,2015,1,2,Friday,0,undefined,2015-00,86.68,87.36,84.92,85.68,4505800,82.95,-0.005571051,83.39642857,81.7902
2015-01-05,2015,1,5,Monday,1,undefined,2015-01,85.29,85.35,83.05,83.27,6441400,80.62,-0.028128117,83.33714286,81.9848
2015-01-06,2015,1,6,Tuesday,1,undefined,2015-01,83.66,83.78,81.8,83.09,7690000,80.44,-0.002161592,83.23142857,82.159
2015-01-07,2015,1,7,Wednesday,1,undefined,2015-01,84.1,84.28,83.07,84.22,5846800,81.69,0.015555524,83.35142857,82.36
2015-01-08,2015,1,8,Thursday,1,undefined,2015-01,85.19,85.62,85.03,85.53,5174200,82.97,0.015554184,83.41857143,82.5844
2015-01-09,2015,1,9,Friday,1,undefined,2015-01,85.97,86,84.4,84.44,4582200,81.91,-0.012744154,83.25857143,82.751
2015-01-12,2015,1,12,Monday,2,undefined,2015-02,84.41,84.85,82.91,83.36,4030100,80.86,-0.012789811,83.05642857,82.8968
2015-01-13,2015,1,13,Tuesday,2,undefined,2015-02,84.09,85.24,82.74,83.55,4222100,81.05,0.002279173,82.84142857,82.9082
2015-01-14,2015,1,14,Wednesday,2,undefined,2015-02,82,83.48,81.84,83.46,5084300,80.96,-0.001077406,82.56428571,82.9058
2015-01-15,2015,1,15,Thursday,2,undefined,2015-02,83.8,84.13,82.18,82.25,4331500,79.78,-0.014497765,82.19357143,82.8724
2015-01-16,2015,1,16,Friday,2,undefined,2015-02,82.05,83.86,81.83,83.8,4763700,81.29,0.018844936,81.93071429,82.872
2015-01-20,2015,1,20,Tuesday,3,undefined,2015-03,84.39,84.89,83.19,84.26,3540600,81.73,0.005489125,81.705,82.8416
2015-01-21,2015,1,21,Wednesday,3,undefined,2015-03,83.78,84.35,83.3,83.72,3598400,81.21,-0.006408379,81.49142857,82.8054
2015-01-22,2015,1,22,Thursday,3,undefined,2015-03,83.36,84.53,82.5,84.38,4796200,81.85,0.007883242,81.37928571,82.8004
2015-01-23,2015,1,23,Friday,3,undefined,2015-03,84.28,84.83,83.8,84.39,5012200,81.86,0.000118565,81.30142857,82.7946
2015-01-26,2015,1,26,Monday,4,undefined,2015-04,84.3,84.7,82.87,83.6,5440400,81.09,-0.009361542,81.335,82.7784
2015-01-27,2015,1,27,Tuesday,4,undefined,2015-04,82.61,82.81,80.96,81.77,5486000,79.32,-0.021890019,81.255,82.7316
2015-01-28,2015,1,28,Wednesday,4,undefined,2015-04,83.33,83.55,80.67,80.74,5070200,78.32,-0.012596355,81.01428571,82.6676
2015-01-29,2015,1,29,Thursday,4,undefined,2015-04,80.3,81.55,79.82,81.38,6277200,78.94,0.007926871,80.72642857,82.619
2015-01-30,2015,1,30,Friday,4,undefined,2015-04,84.03,84.8,81.49,82.03,13332400,79.57,0.007987176,80.55928571,82.5994
2015-02-02,2015,2,2,Monday,5,undefined,2015-05,81.71,83.23,80.58,82.98,10576500,80.49,0.011581404,80.53285714,82.5846
2015-02-03,2015,2,3,Tuesday,5,undefined,2015-05,83.28,83.88,82.44,83.81,8490400,81.3,0.010002402,80.55071429,82.5786
2015-02-04,2015,2,4,Wednesday,5,undefined,2015-05,83.92,84.97,83.52,84.18,4923200,81.66,0.0044145,80.60071429,82.5736
2015-02-05,2015,2,5,Thursday,5,undefined,2015-05,84.58,85.91,84,85.82,5426000,83.25,0.019481943,80.84857143,82.5982
2015-02-06,2015,2,6,Friday,5,undefined,2015-05,85.62,85.77,83.96,84.16,5540900,81.64,-0.019342527,80.87357143,82.5854
2015-02-09,2015,2,9,Monday,6,undefined,2015-06,83.97,84.83,83.61,84.59,3951100,82.05,0.005109112,80.89642857,82.5546
2015-02-10,2015,2,10,Tuesday,6,undefined,2015-06,85.17,85.18,83.89,84.23,4441800,81.7,-0.004255617,80.93142857,82.5126
2015-02-11,2015,2,11,Wednesday,6,undefined,2015-06,84.23,84.79,83.94,84.46,4051300,81.93,0.002730364,80.93714286,82.461
2015-02-12,2015,2,12,Thursday,6,undefined,2015-06,85.43,87.98,85.31,87.52,7053500,84.9,0.036230333,81.15428571,82.4656
2015-02-13,2015,2,13,Friday,6,undefined,2015-06,87.83,87.99,86.62,87.14,5510900,84.53,-0.00434177,81.4,82.4582
2015-02-17,2015,2,17,Tuesday,7,undefined,2015-07,87.93,88.17,87.24,87.52,5083400,84.9,0.004360703,81.79857143,82.446
2015-02-18,2015,2,18,Wednesday,7,undefined,2015-07,87.52,87.84,86.85,87.73,2974300,85.1,0.002399373,82.28285714,82.4292
2015-02-19,2015,2,19,Thursday,7,undefined,2015-07,87.64,89.43,87.58,89.2,5271700,86.53,0.016756037,82.825,82.435
2015-02-20,2015,2,20,Friday,7,undefined,2015-07,89.02,90.94,88.88,90.79,6276500,88.07,0.017825008,83.43214286,82.4916
2015-02-23,2015,2,23,Monday,8,undefined,2015-08,90.92,91.14,89.94,91.12,4316300,88.39,0.003635027,83.99642857,82.5586
2015-02-24,2015,2,24,Tuesday,8,undefined,2015-08,90.55,91.65,90.24,91.32,5547500,88.58,0.00219461,84.51642857,82.6586
2015-02-25,2015,2,25,Wednesday,8,undefined,2015-08,92.05,92.76,91.39,92.67,6144400,89.89,0.014783351,85.10428571,82.7584
2015-02-26,2015,2,26,Thursday,8,undefined,2015-08,92.89,93,91.06,91.26,5666700,88.52,-0.015215146,85.48071429,82.8998
2015-02-27,2015,2,27,Friday,8,undefined,2015-08,91.01,91.68,89.97,90.13,4675300,87.43,-0.012382311,85.89428571,83.01
2015-03-02,2015,3,2,Monday,9,undefined,2015-09,89.56,92.16,89.5,92.02,5568300,89.26,0.020969809,86.40928571,83.195
2015-03-03,2015,3,3,Tuesday,9,undefined,2015-09,91.9,91.94,90.52,90.97,3444400,88.24,-0.011410701,86.87642857,83.3192
2015-03-04,2015,3,4,Wednesday,9,undefined,2015-09,90.64,91.89,90.13,91.71,4733900,88.96,0.008134527,87.37857143,83.4154
2015-03-05,2015,3,5,Thursday,9,undefined,2015-09,92,92.95,91.45,92.81,4651300,90.03,0.011994289,87.745,83.5422
2015-03-06,2015,3,6,Friday,9,undefined,2015-09,92.51,92.53,90.67,90.79,4963200,88.07,-0.021764952,87.99785714,83.6224
2015-03-09,2015,3,9,Monday,10,undefined,2015-10,90.52,91.44,90.07,91.12,4144800,88.39,0.003635027,88.24714286,83.6934
2015-03-10,2015,3,10,Tuesday,10,undefined,2015-10,90.18,90.39,88.84,88.84,5050200,86.18,-0.025022261,88.32428571,83.7176
2015-03-11,2015,3,11,Wednesday,10,undefined,2015-10,87.59,88.17,86.85,86.97,9452300,84.36,-0.021048814,88.16928571,83.7054
2015-03-12,2015,3,12,Thursday,10,undefined,2015-10,87.73,89.51,87.68,89.25,7035500,86.57,0.026215994,88.06214286,83.739
2015-03-13,2015,3,13,Friday,10,undefined,2015-10,89.25,89.25,87.35,87.75,4609700,85.12,-0.016807039,87.82857143,83.7574
2015-03-16,2015,3,16,Monday,11,undefined,2015-11,88.5,88.93,87.93,88.71,3843900,86.05,0.010940212,87.64785714,83.81
2015-03-17,2015,3,17,Tuesday,11,undefined,2015-11,88.26,88.56,87.75,87.97,2880800,85.33,-0.008341588,87.32214286,83.8576
2015-03-18,2015,3,18,Wednesday,11,undefined,2015-11,87.72,89.26,87.22,88.88,5437300,86.22,0.010344484,87.15785714,83.9696
2015-03-19,2015,3,19,Thursday,11,undefined,2015-11,88.85,89.67,88.64,89.02,3172500,86.35,0.001574988,87.08071429,84.0878
2015-03-20,2015,3,20,Friday,11,undefined,2015-11,89.57,90.36,89.38,89.82,4372000,87.13,0.008986851,86.92857143,84.1966
2015-03-23,2015,3,23,Monday,12,undefined,2015-12,89.94,90.65,89.32,89.33,3395200,86.65,-0.005455293,86.815,84.2702
2015-03-24,2015,3,24,Tuesday,12,undefined,2015-12,89.4,89.94,89.04,89.49,4050500,86.81,0.001791044,86.66142857,84.3682
2015-03-25,2015,3,25,Wednesday,12,undefined,2015-12,89.57,89.62,87.37,87.37,3813600,84.75,-0.023689833,86.28428571,84.446
2015-03-26,2015,3,26,Thursday,12,undefined,2015-12,86.71,88.3,86.56,87.93,4141800,85.29,0.006409553,86.08571429,84.5308
2015-03-27,2015,3,27,Friday,12,undefined,2015-12,87.9,88.32,86.87,87.25,4927400,84.63,-0.007733627,85.81714286,84.6042
2015-03-30,2015,3,30,Monday,13,undefined,2015-13,87.64,88.29,87.48,87.67,3451100,85.04,0.004813777,85.73571429,84.7094
2015-03-31,2015,3,31,Tuesday,13,undefined,2015-13,87.33,88.26,86.39,86.39,5985500,83.8,-0.01460002,85.69571429,84.7596
2015-04-01,2015,4,1,Wednesday,13,undefined,2015-13,86.73,86.74,85.37,86.74,4736900,84.14,0.004051232,85.52214286,84.8078
2015-04-02,2015,4,2,Thursday,13,undefined,2015-13,86.92,87.87,86.67,87.03,4628400,84.42,0.003343574,85.47214286,84.872
2015-04-06,2015,4,6,Monday,14,undefined,2015-14,86.35,87.66,86.22,87.34,5853800,84.72,0.003562161,85.37714286,84.9294
2015-04-07,2015,4,7,Tuesday,14,undefined,2015-14,87.46,88.51,87.27,87.92,4091200,85.44,0.008487918,85.385,85.001
2015-04-08,2015,4,8,Wednesday,14,undefined,2015-14,88.4,89.69,88.28,89.32,3659900,86.8,0.015923313,85.42642857,85.1152
2015-04-09,2015,4,9,Thursday,14,undefined,2015-14,89.1,89.7,88.14,89.06,3482100,86.55,-0.002910825,85.44071429,85.2598
2015-04-10,2015,4,10,Friday,14,undefined,2015-14,89.48,89.48,88.32,88.57,2575300,86.07,-0.005501906,85.365,85.4148
2015-04-13,2015,4,13,Monday,15,undefined,2015-15,88.63,89.43,88.25,88.25,3526000,85.76,-0.003612945,85.30142857,85.5512
2015-04-14,2015,4,14,Tuesday,15,undefined,2015-15,88.01,89.47,88.01,89.12,3453500,86.61,0.009858557,85.28714286,85.692
2015-04-15,2015,4,15,Wednesday,15,undefined,2015-15,89.15,89.57,88.66,89.25,2683600,86.73,0.001458722,85.42857143,85.8168
2015-04-16,2015,4,16,Thursday,15,undefined,2015-15,88.95,89.18,88.59,88.72,2952100,86.22,-0.005938457,85.495,85.9152
2015-04-17,2015,4,17,Friday,15,undefined,2015-15,87.99,88.31,86.59,86.93,4352800,84.48,-0.020175894,85.48428571,85.9716
2015-04-20,2015,4,20,Monday,16,undefined,2015-16,87.22,87.89,87.01,87.33,2681000,84.87,0.004601563,85.47214286,86.004
2015-04-21,2015,4,21,Tuesday,16,undefined,2015-16,87.5,88.18,87.27,87.77,3148200,85.29,0.005038336,85.57857143,86.077
2015-04-22,2015,4,22,Wednesday,16,undefined,2015-16,88.48,92.43,88.48,91.2,12232000,88.63,0.039079382,85.89928571,86.2086
2015-04-23,2015,4,23,Thursday,16,undefined,2015-16,91.2,91.4,90.18,90.88,4322300,88.32,-0.003508755,86.17785714,86.341
2015-04-24,2015,4,24,Friday,16,undefined,2015-16,90.72,91.16,90.21,90.72,3519200,88.16,-0.001760728,86.42357143,86.4656
2015-04-27,2015,4,27,Monday,17,undefined,2015-17,90.93,91.27,89.69,89.75,4854300,87.22,-0.010692126,86.55071429,86.512
2015-04-28,2015,4,28,Tuesday,17,undefined,2015-17,89.65,90.44,89.31,90.23,4786300,87.69,0.005348252,86.61428571,86.5752
2015-04-29,2015,4,29,Wednesday,17,undefined,2015-17,91.13,93.59,89.81,90.25,9364700,87.7,0.000221611,86.69642857,86.6312
2015-04-30,2015,4,30,Thursday,17,undefined,2015-17,90.25,91.39,89.66,90.21,7470700,87.67,-0.000443124,86.81071429,86.6826
2015-05-01,2015,5,1,Friday,17,undefined,2015-17,90.36,91.31,90.26,91.25,4663100,88.68,0.011528687,87.01928571,86.7256
2015-05-04,2015,5,4,Monday,18,undefined,2015-18,91.49,91.99,90.81,91.18,4596900,88.61,-0.000767184,87.16214286,86.7364
2015-05-05,2015,5,5,Tuesday,18,undefined,2015-18,91.14,91.92,90.56,90.78,3707000,88.22,-0.004386992,87.26857143,86.733
2015-05-06,2015,5,6,Wednesday,18,undefined,2015-18,91.05,91.45,89.96,90.57,3495800,88.02,-0.002313382,87.39714286,86.7218
2015-05-07,2015,5,7,Thursday,18,undefined,2015-18,90.71,92.16,90.35,92.05,4369800,89.45,0.016341223,87.75214286,86.713
2015-05-08,2015,5,8,Friday,18,undefined,2015-18,92.84,94.33,92.64,93.51,9933400,90.87,0.015860654,88.18071429,86.76
2015-05-11,2015,5,11,Monday,19,undefined,2015-19,93.48,93.92,92.5,92.52,4731400,89.91,-0.010587201,88.51071429,86.8096
2015-05-12,2015,5,12,Tuesday,19,undefined,2015-19,91.89,92.73,91.58,92.39,5191800,89.78,-0.001405032,88.59285714,86.82
2015-05-13,2015,5,13,Wednesday,19,undefined,2015-19,92.75,92.98,92.02,92.52,3443200,89.91,0.001407009,88.70642857,86.8534
2015-05-14,2015,5,14,Thursday,19,undefined,2015-19,93.1,93.9,92.8,93.84,3467200,91.19,0.014267376,88.92285714,86.898
2015-05-15,2015,5,15,Friday,19,undefined,2015-19,93.84,94.5,93.03,93.22,3403800,90.59,-0.006607085,89.16357143,86.9092
2015-05-18,2015,5,18,Monday,20,undefined,2015-20,92.9,93.16,91.83,93.08,4281200,90.46,-0.001501606,89.36142857,86.957
2015-05-19,2015,5,19,Tuesday,20,undefined,2015-20,93.61,94.07,93.15,93.8,3279700,91.15,0.007735329,89.60785714,87.0122
2015-05-20,2015,5,20,Wednesday,20,undefined,2015-20,94.1,94.1,92.81,93.24,2701100,90.61,-0.005970204,89.81785714,87.1008
2015-05-21,2015,5,21,Thursday,20,undefined,2015-20,93.09,93.35,92.73,92.9,2891000,90.28,-0.003646697,89.93214286,87.2192
2015-05-22,2015,5,22,Friday,20,undefined,2015-20,92.95,93.29,92.65,92.69,2448200,90.08,-0.002260421,90.03714286,87.2894
2015-05-26,2015,5,26,Tuesday,21,undefined,2015-21,92.6,92.64,91.55,91.89,2965400,89.3,-0.00863088,90.11428571,87.373
2015-05-27,2015,5,27,Wednesday,21,undefined,2015-21,92.11,92.78,91.89,92.59,2597800,89.98,0.007617811,90.25428571,87.4516
2015-05-28,2015,5,28,Thursday,21,undefined,2015-21,92.6,92.96,92.11,92.82,1777700,90.2,0.002483952,90.30785714,87.549
2015-05-29,2015,5,29,Friday,21,undefined,2015-21,92.81,92.92,92.15,92.26,3561400,89.66,-0.006032901,90.22142857,87.6178
2015-06-01,2015,6,1,Monday,22,undefined,2015-22,92.4,92.94,91.61,92.56,2635400,89.95,0.003251536,90.22428571,87.6898
2015-06-02,2015,6,2,Tuesday,22,undefined,2015-22,92.14,93.52,91.44,93.17,2795500,90.54,0.00659031,90.27857143,87.758
2015-06-03,2015,6,3,Wednesday,22,undefined,2015-22,93.3,94.06,92.9,93.5,3638000,90.86,0.003541833,90.34642857,87.8422
2015-06-04,2015,6,4,Thursday,22,undefined,2015-22,92.95,93.66,92.32,92.57,3320300,89.96,-0.009946667,90.25857143,87.9052
2015-06-05,2015,6,5,Friday,22,undefined,2015-22,92.44,92.84,91.7,92.62,2655000,90.01,0.000540405,90.21714286,88.0104
2015-06-08,2015,6,8,Monday,23,undefined,2015-23,92.39,92.61,91.77,91.9,2561500,89.31,-0.007773747,90.135,88.0908
2015-06-09,2015,6,9,Tuesday,23,undefined,2015-23,91.73,92.31,91.3,92.09,2375100,89.49,0.002067348,90.01642857,88.188
2015-06-10,2015,6,10,Wednesday,23,undefined,2015-23,92.5,94.36,92.4,94.17,3727600,91.51,0.022586751,90.08071429,88.3174
2015-06-11,2015,6,11,Thursday,23,undefined,2015-23,94.35,95.13,93.98,94.5,3403600,91.83,0.003504138,90.19142857,88.478
2015-06-12,2015,6,12,Friday,23,undefined,2015-23,94.05,94.27,93.21,93.77,2777500,91.13,-0.007724853,90.26642857,88.6178
2015-06-15,2015,6,15,Monday,24,undefined,2015-24,92.93,93.54,92.15,93.3,3229000,90.67,-0.005012136,90.36428571,88.7428
2015-06-16,2015,6,16,Tuesday,24,undefined,2015-24,93.33,94.42,93.08,94.15,2446100,91.49,0.009110374,90.47214286,88.8782
2015-06-17,2015,6,17,Wednesday,24,undefined,2015-24,94.35,94.97,93.9,94.45,2962100,91.79,0.003186181,90.58571429,89.0052
2015-06-18,2015,6,18,Thursday,24,undefined,2015-24,94.57,96.31,94.54,96.05,4208000,93.34,0.016940353,90.84857143,89.136
2015-06-19,2015,6,19,Friday,24,undefined,2015-24,95.82,95.96,94.72,94.81,5011200,92.14,-0.012909882,91.005,89.2478
2015-06-22,2015,6,22,Monday,25,undefined,2015-25,95.59,96.13,95.26,95.42,3290100,92.73,0.006433828,91.16142857,89.381
2015-06-23,2015,6,23,Tuesday,25,undefined,2015-25,95.67,95.98,95.35,95.7,4195400,93,0.002934299,91.31428571,89.5258
2015-06-24,2015,6,24,Wednesday,25,undefined,2015-25,95.38,96.15,95.29,95.51,3682500,92.82,-0.001985341,91.51857143,89.65
2015-06-25,2015,6,25,Thursday,25,undefined,2015-25,95.87,95.87,94.28,94.46,3214900,91.8,-0.010993419,91.64642857,89.7514
2015-06-26,2015,6,26,Friday,25,undefined,2015-25,94.8,94.83,93.9,94.51,3201100,91.84,0.000529343,91.82714286,89.8638
2015-06-29,2015,6,29,Monday,26,undefined,2015-26,93.68,94.12,92.41,92.52,4426500,89.91,-0.021056266,91.85714286,89.9724
2015-06-30,2015,6,30,Tuesday,26,undefined,2015-26,93.2,94.04,92.74,93.48,4750400,90.84,0.010376513,91.80928571,90.0918
2015-07-01,2015,7,1,Wednesday,26,undefined,2015-26,94.47,94.95,94,94.5,3737000,91.83,0.010911162,91.80928571,90.2226
2015-07-02,2015,7,2,Thursday,26,undefined,2015-26,94.49,94.76,93.9,94.24,3034700,91.58,-0.002751269,91.84142857,90.2816
2015-07-06,2015,7,6,Monday,27,undefined,2015-27,93.4,94.68,93.23,94.52,3042000,91.85,0.002971207,91.92571429,90.3522
2015-07-07,2015,7,7,Tuesday,27,undefined,2015-27,94.54,94.54,92.29,93.89,4859200,91.4,-0.00498092,91.91928571,90.417
2015-07-08,2015,7,8,Wednesday,27,undefined,2015-27,92.97,93.27,92.13,92.49,4367200,90.03,-0.014911131,91.79357143,90.4732
2015-07-09,2015,7,9,Thursday,27,undefined,2015-27,93.73,94.14,92.99,93.04,2986000,90.57,0.005946727,91.59571429,90.5308
2015-07-10,2015,7,10,Friday,27,undefined,2015-27,94.45,95,94.08,94.62,2721800,92.11,0.016981883,91.59357143,90.619
2015-07-13,2015,7,13,Monday,28,undefined,2015-28,95.37,95.7,95.11,95.5,3454400,92.96,0.00930031,91.61,90.7248
2015-07-14,2015,7,14,Tuesday,28,undefined,2015-28,95.7,95.9,95.15,95.27,3148400,92.74,-0.002408372,91.59142857,90.806
2015-07-15,2015,7,15,Wednesday,28,undefined,2015-28,95.51,95.6,94.65,95.25,3969400,92.72,-0.000209944,91.58428571,90.8882
2015-07-16,2015,7,16,Thursday,28,undefined,2015-28,95.75,95.97,95.46,95.82,3100400,93.28,0.0059844,91.69,90.9894
2015-07-17,2015,7,17,Friday,28,undefined,2015-28,95.56,96.26,94.46,96.08,2726300,93.53,0.002713191,91.81071429,91.0996
2015-07-20,2015,7,20,Monday,29,undefined,2015-29,96.56,97.76,96.41,97.26,4621700,94.68,0.012281591,92.15142857,91.2042
2015-07-21,2015,7,21,Tuesday,29,undefined,2015-29,97.2,97.4,96.32,96.71,3836200,94.14,-0.005655077,92.38714286,91.2696
2015-07-22,2015,7,22,Wednesday,29,undefined,2015-29,96.3,97.36,96.15,96.88,3809900,94.31,0.001757949,92.56428571,91.3576
2015-07-23,2015,7,23,Thursday,29,undefined,2015-29,96.9,96.97,94.87,95.16,4896900,92.63,-0.017753799,92.63928571,91.4146
